 Radio 	 Ic 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,59 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 10,00 
 0,60 	 9,99 
 0,60 	 9,99 
 0,60 	 9,99 
 0,60 	 9,99 
 0,60 	 9,98 
 0,60 	 9,98 
 0,60 	 9,98 
 0,60 	 9,98 
 0,60 	 9,97 
 0,60 	 9,97 
 0,60 	 9,97 
 0,60 	 9,97 
 0,60 	 9,97 
 0,60 	 9,96 
 0,60 	 9,96 
 0,60 	 9,96 
 0,60 	 9,96 
 0,60 	 9,95 
 0,60 	 9,95 
 0,60 	 9,95 
 0,60 	 9,95 
 0,60 	 9,94 
 0,60 	 9,94 
 0,60 	 9,94 
 0,60 	 9,94 
 0,60 	 9,93 
 0,60 	 9,93 
 0,60 	 9,93 
 0,60 	 9,93 
 0,60 	 9,93 
 0,60 	 9,92 
 0,60 	 9,92 
 0,60 	 9,92 
 0,60 	 9,92 
 0,60 	 9,91 
 0,60 	 9,91 
 0,60 	 9,91 
 0,60 	 9,91 
 0,60 	 9,90 
 0,60 	 9,90 
 0,60 	 9,90 
 0,60 	 9,90 
 0,60 	 9,90 
 0,60 	 9,89 
 0,60 	 9,89 
 0,60 	 9,89 
 0,60 	 9,89 
 0,61 	 9,88 
 0,61 	 9,88 
 0,61 	 9,88 
 0,61 	 9,88 
 0,61 	 9,87 
 0,61 	 9,87 
 0,61 	 9,87 
 0,61 	 9,87 
 0,61 	 9,86 
 0,61 	 9,86 
 0,61 	 9,86 
 0,61 	 9,86 
 0,61 	 9,86 
 0,61 	 9,85 
 0,61 	 9,85 
 0,61 	 9,85 
 0,61 	 9,85 
 0,61 	 9,84 
 0,61 	 9,84 
 0,61 	 9,84 
 0,61 	 9,84 
 0,61 	 9,83 
 0,61 	 9,83 
 0,61 	 9,83 
 0,61 	 9,83 
 0,61 	 9,82 
 0,61 	 9,82 
 0,61 	 9,82 
 0,61 	 9,82 
 0,61 	 9,82 
 0,61 	 9,81 
 0,61 	 9,81 
 0,61 	 9,81 
 0,61 	 9,81 
 0,61 	 9,80 
 0,61 	 9,80 
 0,61 	 9,80 
 0,61 	 9,80 
 0,61 	 9,79 
 0,61 	 9,79 
 0,61 	 9,79 
 0,61 	 9,79 
 0,61 	 9,78 
 0,61 	 9,78 
 0,61 	 9,78 
 0,61 	 9,78 
 0,61 	 9,77 
 0,61 	 9,77 
 0,61 	 9,77 
 0,61 	 9,77 
 0,61 	 9,77 
 0,61 	 9,76 
 0,61 	 9,76 
 0,61 	 9,76 
 0,61 	 9,76 
 0,61 	 9,75 
 0,61 	 9,75 
 0,61 	 9,75 
 0,61 	 9,75 
 0,61 	 9,74 
 0,61 	 9,74 
 0,61 	 9,74 
 0,61 	 9,74 
 0,61 	 9,73 
 0,61 	 9,73 
 0,61 	 9,73 
 0,61 	 9,73 
 0,61 	 9,72 
 0,61 	 9,72 
 0,61 	 9,72 
 0,61 	 9,72 
 0,61 	 9,72 
 0,61 	 9,71 
 0,61 	 9,71 
 0,61 	 9,71 
 0,61 	 9,71 
 0,61 	 9,70 
 0,61 	 9,70 
 0,61 	 9,70 
 0,61 	 9,70 
 0,61 	 9,69 
 0,61 	 9,69 
 0,61 	 9,69 
 0,61 	 9,69 
 0,61 	 9,68 
 0,61 	 9,68 
 0,61 	 9,68 
 0,61 	 9,68 
 0,61 	 9,67 
 0,61 	 9,67 
 0,61 	 9,67 
 0,61 	 9,67 
 0,61 	 9,66 
 0,61 	 9,66 
 0,61 	 9,66 
 0,61 	 9,66 
 0,61 	 9,66 
 0,61 	 9,65 
 0,61 	 9,65 
 0,61 	 9,65 
 0,62 	 9,65 
 0,62 	 9,64 
 0,62 	 9,64 
 0,62 	 9,64 
 0,62 	 9,64 
 0,62 	 9,63 
 0,62 	 9,63 
 0,62 	 9,63 
 0,62 	 9,63 
 0,62 	 9,62 
 0,62 	 9,62 
 0,62 	 9,62 
 0,62 	 9,62 
 0,62 	 9,61 
 0,62 	 9,61 
 0,62 	 9,61 
 0,62 	 9,61 
 0,62 	 9,60 
 0,62 	 9,60 
 0,62 	 9,60 
 0,62 	 9,60 
 0,62 	 9,59 
 0,62 	 9,59 
 0,62 	 9,59 
 0,62 	 9,59 
 0,62 	 9,59 
 0,62 	 9,58 
 0,62 	 9,58 
 0,62 	 9,58 
 0,62 	 9,58 
 0,62 	 9,57 
 0,62 	 9,57 
 0,62 	 9,57 
 0,62 	 9,57 
 0,62 	 9,56 
 0,62 	 9,56 
 0,62 	 9,56 
 0,62 	 9,56 
 0,62 	 9,55 
 0,62 	 9,55 
 0,62 	 9,55 
 0,62 	 9,55 
 0,62 	 9,54 
 0,62 	 9,54 
 0,62 	 9,54 
 0,62 	 9,54 
 0,62 	 9,53 
 0,62 	 9,53 
 0,62 	 9,53 
 0,62 	 9,53 
 0,62 	 9,52 
 0,62 	 9,52 
 0,62 	 9,52 
 0,62 	 9,52 
 0,62 	 9,51 
 0,62 	 9,51 
 0,62 	 9,51 
 0,62 	 9,51 
 0,62 	 9,50 
 0,62 	 9,50 
 0,62 	 9,50 
 0,62 	 9,50 
 0,62 	 9,49 
 0,62 	 9,49 
 0,62 	 9,49 
 0,62 	 9,49 
 0,62 	 9,49 
 0,62 	 9,48 
 0,62 	 9,48 
 0,62 	 9,48 
 0,62 	 9,48 
 0,62 	 9,47 
 0,62 	 9,47 
 0,62 	 9,47 
 0,62 	 9,47 
 0,62 	 9,46 
 0,62 	 9,46 
 0,62 	 9,46 
 0,62 	 9,46 
 0,62 	 9,45 
 0,62 	 9,45 
 0,62 	 9,45 
 0,62 	 9,45 
 0,62 	 9,44 
 0,62 	 9,44 
 0,62 	 9,44 
 0,62 	 9,44 
 0,62 	 9,43 
 0,62 	 9,43 
 0,62 	 9,43 
 0,62 	 9,43 
 0,62 	 9,42 
 0,62 	 9,42 
 0,62 	 9,42 
 0,62 	 9,42 
 0,62 	 9,41 
 0,62 	 9,41 
 0,62 	 9,41 
 0,62 	 9,41 
 0,62 	 9,40 
 0,63 	 9,40 
 0,63 	 9,40 
 0,63 	 9,40 
 0,63 	 9,39 
 0,63 	 9,39 
 0,63 	 9,39 
 0,63 	 9,39 
 0,63 	 9,38 
 0,63 	 9,38 
 0,63 	 9,38 
 0,63 	 9,38 
 0,63 	 9,37 
 0,63 	 9,37 
 0,63 	 9,37 
 0,63 	 9,37 
 0,63 	 9,36 
 0,63 	 9,36 
 0,63 	 9,36 
 0,63 	 9,36 
 0,63 	 9,35 
 0,63 	 9,35 
 0,63 	 9,35 
 0,63 	 9,35 
 0,63 	 9,34 
 0,63 	 9,34 
 0,63 	 9,34 
 0,63 	 9,34 
 0,63 	 9,33 
 0,63 	 9,33 
 0,63 	 9,33 
 0,63 	 9,33 
 0,63 	 9,32 
 0,63 	 9,32 
 0,63 	 9,32 
 0,63 	 9,32 
 0,63 	 9,31 
 0,63 	 9,31 
 0,63 	 9,31 
 0,63 	 9,31 
 0,63 	 9,30 
 0,63 	 9,30 
 0,63 	 9,30 
 0,63 	 9,30 
 0,63 	 9,29 
 0,63 	 9,29 
 0,63 	 9,29 
 0,63 	 9,29 
 0,63 	 9,28 
 0,63 	 9,28 
 0,63 	 9,28 
 0,63 	 9,28 
 0,63 	 9,27 
 0,63 	 9,27 
 0,63 	 9,27 
 0,63 	 9,27 
 0,63 	 9,26 
 0,63 	 9,26 
 0,63 	 9,26 
 0,63 	 9,26 
 0,63 	 9,25 
 0,63 	 9,25 
 0,63 	 9,25 
 0,63 	 9,25 
 0,63 	 9,24 
 0,63 	 9,24 
 0,63 	 9,24 
 0,63 	 9,24 
 0,63 	 9,23 
 0,63 	 9,23 
 0,63 	 9,23 
 0,63 	 9,23 
 0,63 	 9,22 
 0,63 	 9,22 
 0,63 	 9,22 
 0,63 	 9,22 
 0,63 	 9,21 
 0,63 	 9,21 
 0,63 	 9,21 
 0,63 	 9,21 
 0,63 	 9,20 
 0,63 	 9,20 
 0,63 	 9,20 
 0,63 	 9,20 
 0,63 	 9,19 
 0,63 	 9,19 
 0,63 	 9,19 
 0,63 	 9,19 
 0,63 	 9,18 
 0,63 	 9,18 
 0,63 	 9,18 
 0,63 	 9,18 
 0,63 	 9,17 
 0,63 	 9,17 
 0,63 	 9,17 
 0,63 	 9,17 
 0,63 	 9,16 
 0,63 	 9,16 
 0,63 	 9,16 
 0,63 	 9,16 
 0,63 	 9,15 
 0,64 	 9,15 
 0,64 	 9,15 
 0,64 	 9,15 
 0,64 	 9,14 
 0,64 	 9,14 
 0,64 	 9,14 
 0,64 	 9,14 
 0,64 	 9,13 
 0,64 	 9,13 
 0,64 	 9,13 
 0,64 	 9,13 
 0,64 	 9,12 
 0,64 	 9,12 
 0,64 	 9,12 
 0,64 	 9,12 
 0,64 	 9,11 
 0,64 	 9,11 
 0,64 	 9,11 
 0,64 	 9,11 
 0,64 	 9,10 
 0,64 	 9,10 
 0,64 	 9,10 
 0,64 	 9,10 
 0,64 	 9,09 
 0,64 	 9,09 
 0,64 	 9,09 
 0,64 	 9,09 
 0,64 	 9,08 
 0,64 	 9,08 
 0,64 	 9,08 
 0,64 	 9,07 
 0,64 	 9,07 
 0,64 	 9,07 
 0,64 	 9,07 
 0,64 	 9,06 
 0,64 	 9,06 
 0,64 	 9,06 
 0,64 	 9,06 
 0,64 	 9,05 
 0,64 	 9,05 
 0,64 	 9,05 
 0,64 	 9,05 
 0,64 	 9,04 
 0,64 	 9,04 
 0,64 	 9,04 
 0,64 	 9,04 
 0,64 	 9,03 
 0,64 	 9,03 
 0,64 	 9,03 
 0,64 	 9,03 
 0,64 	 9,02 
 0,64 	 9,02 
 0,64 	 9,02 
 0,64 	 9,02 
 0,64 	 9,01 
 0,64 	 9,01 
 0,64 	 9,01 
 0,64 	 9,01 
 0,64 	 9,00 
 0,64 	 9,00 
 0,64 	 9,00 
 0,64 	 9,00 
 0,64 	 8,99 
 0,64 	 8,99 
 0,64 	 8,99 
 0,64 	 8,99 
 0,64 	 8,98 
 0,64 	 8,98 
 0,64 	 8,98 
 0,64 	 8,97 
 0,64 	 8,97 
 0,64 	 8,97 
 0,64 	 8,97 
 0,64 	 8,96 
 0,64 	 8,96 
 0,64 	 8,96 
 0,64 	 8,96 
 0,64 	 8,95 
 0,64 	 8,95 
 0,64 	 8,95 
 0,64 	 8,95 
 0,64 	 8,94 
 0,64 	 8,94 
 0,64 	 8,94 
 0,64 	 8,94 
 0,64 	 8,93 
 0,64 	 8,93 
 0,64 	 8,93 
 0,64 	 8,93 
 0,64 	 8,92 
 0,64 	 8,92 
 0,64 	 8,92 
 0,64 	 8,92 
 0,64 	 8,91 
 0,64 	 8,91 
 0,64 	 8,91 
 0,64 	 8,91 
 0,64 	 8,90 
 0,64 	 8,90 
 0,64 	 8,90 
 0,65 	 8,89 
 0,65 	 8,89 
 0,65 	 8,89 
 0,65 	 8,89 
 0,65 	 8,88 
 0,65 	 8,88 
 0,65 	 8,88 
 0,65 	 8,88 
 0,65 	 8,87 
 0,65 	 8,87 
 0,65 	 8,87 
 0,65 	 8,87 
 0,65 	 8,86 
 0,65 	 8,86 
 0,65 	 8,86 
 0,65 	 8,86 
 0,65 	 8,85 
 0,65 	 8,85 
 0,65 	 8,85 
 0,65 	 8,85 
 0,65 	 8,84 
 0,65 	 8,84 
 0,65 	 8,84 
 0,65 	 8,83 
 0,65 	 8,83 
 0,65 	 8,83 
 0,65 	 8,83 
 0,65 	 8,82 
 0,65 	 8,82 
 0,65 	 8,82 
 0,65 	 8,82 
 0,65 	 8,81 
 0,65 	 8,81 
 0,65 	 8,81 
 0,65 	 8,81 
 0,65 	 8,80 
 0,65 	 8,80 
 0,65 	 8,80 
 0,65 	 8,80 
 0,65 	 8,79 
 0,65 	 8,79 
 0,65 	 8,79 
 0,65 	 8,79 
 0,65 	 8,78 
 0,65 	 8,78 
 0,65 	 8,78 
 0,65 	 8,77 
 0,65 	 8,77 
 0,65 	 8,77 
 0,65 	 8,77 
 0,65 	 8,76 
 0,65 	 8,76 
 0,65 	 8,76 
 0,65 	 8,76 
 0,65 	 8,75 
 0,65 	 8,75 
 0,65 	 8,75 
 0,65 	 8,75 
 0,65 	 8,74 
 0,65 	 8,74 
 0,65 	 8,74 
 0,65 	 8,74 
 0,65 	 8,73 
 0,65 	 8,73 
 0,65 	 8,73 
 0,65 	 8,72 
 0,65 	 8,72 
 0,65 	 8,72 
 0,65 	 8,72 
 0,65 	 8,71 
 0,65 	 8,71 
 0,65 	 8,71 
 0,65 	 8,71 
 0,65 	 8,70 
 0,65 	 8,70 
 0,65 	 8,70 
 0,65 	 8,70 
 0,65 	 8,69 
 0,65 	 8,69 
 0,65 	 8,69 
 0,65 	 8,68 
 0,65 	 8,68 
 0,65 	 8,68 
 0,65 	 8,68 
 0,65 	 8,67 
 0,65 	 8,67 
 0,65 	 8,67 
 0,65 	 8,67 
 0,65 	 8,66 
 0,65 	 8,66 
 0,65 	 8,66 
 0,65 	 8,66 
 0,65 	 8,65 
 0,65 	 8,65 
 0,65 	 8,65 
 0,65 	 8,65 
 0,65 	 8,64 
 0,65 	 8,64 
 0,65 	 8,64 
 0,65 	 8,63 
 0,66 	 8,63 
 0,66 	 8,63 
 0,66 	 8,63 
 0,66 	 8,62 
 0,66 	 8,62 
 0,66 	 8,62 
 0,66 	 8,62 
 0,66 	 8,61 
 0,66 	 8,61 
 0,66 	 8,61 
 0,66 	 8,61 
 0,66 	 8,60 
 0,66 	 8,60 
 0,66 	 8,60 
 0,66 	 8,59 
 0,66 	 8,59 
 0,66 	 8,59 
 0,66 	 8,59 
 0,66 	 8,58 
 0,66 	 8,58 
 0,66 	 8,58 
 0,66 	 8,58 
 0,66 	 8,57 
 0,66 	 8,57 
 0,66 	 8,57 
 0,66 	 8,57 
 0,66 	 8,56 
 0,66 	 8,56 
 0,66 	 8,56 
 0,66 	 8,55 
 0,66 	 8,55 
 0,66 	 8,55 
 0,66 	 8,55 
 0,66 	 8,54 
 0,66 	 8,54 
 0,66 	 8,54 
 0,66 	 8,54 
 0,66 	 8,53 
 0,66 	 8,53 
 0,66 	 8,53 
 0,66 	 8,52 
 0,66 	 8,52 
 0,66 	 8,52 
 0,66 	 8,52 
 0,66 	 8,51 
 0,66 	 8,51 
 0,66 	 8,51 
 0,66 	 8,51 
 0,66 	 8,50 
 0,66 	 8,50 
 0,66 	 8,50 
 0,66 	 8,50 
 0,66 	 8,49 
 0,66 	 8,49 
 0,66 	 8,49 
 0,66 	 8,48 
 0,66 	 8,48 
 0,66 	 8,48 
 0,66 	 8,48 
 0,66 	 8,47 
 0,66 	 8,47 
 0,66 	 8,47 
 0,66 	 8,47 
 0,66 	 8,46 
 0,66 	 8,46 
 0,66 	 8,46 
 0,66 	 8,45 
 0,66 	 8,45 
 0,66 	 8,45 
 0,66 	 8,45 
 0,66 	 8,44 
 0,66 	 8,44 
 0,66 	 8,44 
 0,66 	 8,44 
 0,66 	 8,43 
 0,66 	 8,43 
 0,66 	 8,43 
 0,66 	 8,42 
 0,66 	 8,42 
 0,66 	 8,42 
 0,66 	 8,42 
 0,66 	 8,41 
 0,66 	 8,41 
 0,66 	 8,41 
 0,66 	 8,41 
 0,66 	 8,40 
 0,66 	 8,40 
 0,66 	 8,40 
 0,66 	 8,40 
 0,66 	 8,39 
 0,66 	 8,39 
 0,66 	 8,39 
 0,66 	 8,38 
 0,66 	 8,38 
 0,66 	 8,38 
 0,66 	 8,38 
 0,66 	 8,37 
 0,66 	 8,37 
 0,66 	 8,37 
 0,66 	 8,37 
 0,67 	 8,36 
 0,67 	 8,36 
 0,67 	 8,36 
 0,67 	 8,35 
 0,67 	 8,35 
 0,67 	 8,35 
 0,67 	 8,35 
 0,67 	 8,34 
 0,67 	 8,34 
 0,67 	 8,34 
 0,67 	 8,34 
 0,67 	 8,33 
 0,67 	 8,33 
 0,67 	 8,33 
 0,67 	 8,32 
 0,67 	 8,32 
 0,67 	 8,32 
 0,67 	 8,32 
 0,67 	 8,31 
 0,67 	 8,31 
 0,67 	 8,31 
 0,67 	 8,31 
 0,67 	 8,30 
 0,67 	 8,30 
 0,67 	 8,30 
 0,67 	 8,29 
 0,67 	 8,29 
 0,67 	 8,29 
 0,67 	 8,29 
 0,67 	 8,28 
 0,67 	 8,28 
 0,67 	 8,28 
 0,67 	 8,27 
 0,67 	 8,27 
 0,67 	 8,27 
 0,67 	 8,27 
 0,67 	 8,26 
 0,67 	 8,26 
 0,67 	 8,26 
 0,67 	 8,26 
 0,67 	 8,25 
 0,67 	 8,25 
 0,67 	 8,25 
 0,67 	 8,24 
 0,67 	 8,24 
 0,67 	 8,24 
 0,67 	 8,24 
 0,67 	 8,23 
 0,67 	 8,23 
 0,67 	 8,23 
 0,67 	 8,23 
 0,67 	 8,22 
 0,67 	 8,22 
 0,67 	 8,22 
 0,67 	 8,21 
 0,67 	 8,21 
 0,67 	 8,21 
 0,67 	 8,21 
 0,67 	 8,20 
 0,67 	 8,20 
 0,67 	 8,20 
 0,67 	 8,19 
 0,67 	 8,19 
 0,67 	 8,19 
 0,67 	 8,19 
 0,67 	 8,18 
 0,67 	 8,18 
 0,67 	 8,18 
 0,67 	 8,18 
 0,67 	 8,17 
 0,67 	 8,17 
 0,67 	 8,17 
 0,67 	 8,16 
 0,67 	 8,16 
 0,67 	 8,16 
 0,67 	 8,16 
 0,67 	 8,15 
 0,67 	 8,15 
 0,67 	 8,15 
 0,67 	 8,15 
 0,67 	 8,14 
 0,67 	 8,14 
 0,67 	 8,14 
 0,67 	 8,13 
 0,67 	 8,13 
 0,67 	 8,13 
 0,67 	 8,13 
 0,67 	 8,12 
 0,67 	 8,12 
 0,67 	 8,12 
 0,67 	 8,11 
 0,67 	 8,11 
 0,67 	 8,11 
 0,67 	 8,11 
 0,67 	 8,10 
 0,67 	 8,10 
 0,67 	 8,10 
 0,67 	 8,09 
 0,67 	 8,09 
 0,67 	 8,09 
 0,68 	 8,09 
 0,68 	 8,08 
 0,68 	 8,08 
 0,68 	 8,08 
 0,68 	 8,08 
 0,68 	 8,07 
 0,68 	 8,07 
 0,68 	 8,07 
 0,68 	 8,06 
 0,68 	 8,06 
 0,68 	 8,06 
 0,68 	 8,06 
 0,68 	 8,05 
 0,68 	 8,05 
 0,68 	 8,05 
 0,68 	 8,04 
 0,68 	 8,04 
 0,68 	 8,04 
 0,68 	 8,04 
 0,68 	 8,03 
 0,68 	 8,03 
 0,68 	 8,03 
 0,68 	 8,03 
 0,68 	 8,02 
 0,68 	 8,02 
 0,68 	 8,02 
 0,68 	 8,01 
 0,68 	 8,01 
 0,68 	 8,01 
 0,68 	 8,01 
 0,68 	 8,00 
 0,68 	 8,00 
 0,68 	 8,00 
 0,68 	 7,99 
 0,68 	 7,99 
 0,68 	 7,99 
 0,68 	 7,99 
 0,68 	 7,98 
 0,68 	 7,98 
 0,68 	 7,98 
 0,68 	 7,97 
 0,68 	 7,97 
 0,68 	 7,97 
 0,68 	 7,97 
 0,68 	 7,96 
 0,68 	 7,96 
 0,68 	 7,96 
 0,68 	 7,95 
 0,68 	 7,95 
 0,68 	 7,95 
 0,68 	 7,95 
 0,68 	 7,94 
 0,68 	 7,94 
 0,68 	 7,94 
 0,68 	 7,93 
 0,68 	 7,93 
 0,68 	 7,93 
 0,68 	 7,93 
 0,68 	 7,92 
 0,68 	 7,92 
 0,68 	 7,92 
 0,68 	 7,92 
 0,68 	 7,91 
 0,68 	 7,91 
 0,68 	 7,91 
 0,68 	 7,90 
 0,68 	 7,90 
 0,68 	 7,90 
 0,68 	 7,90 
 0,68 	 7,89 
 0,68 	 7,89 
 0,68 	 7,89 
 0,68 	 7,88 
 0,68 	 7,88 
 0,68 	 7,88 
 0,68 	 7,88 
 0,68 	 7,87 
 0,68 	 7,87 
 0,68 	 7,87 
 0,68 	 7,86 
 0,68 	 7,86 
 0,68 	 7,86 
 0,68 	 7,86 
 0,68 	 7,85 
 0,68 	 7,85 
 0,68 	 7,85 
 0,68 	 7,84 
 0,68 	 7,84 
 0,68 	 7,84 
 0,68 	 7,84 
 0,68 	 7,83 
 0,68 	 7,83 
 0,68 	 7,83 
 0,68 	 7,82 
 0,68 	 7,82 
 0,68 	 7,82 
 0,68 	 7,82 
 0,68 	 7,81 
 0,68 	 7,81 
 0,68 	 7,81 
 0,69 	 7,80 
 0,69 	 7,80 
 0,69 	 7,80 
 0,69 	 7,80 
 0,69 	 7,79 
 0,69 	 7,79 
 0,69 	 7,79 
 0,69 	 7,78 
 0,69 	 7,78 
 0,69 	 7,78 
 0,69 	 7,78 
 0,69 	 7,77 
 0,69 	 7,77 
 0,69 	 7,77 
 0,69 	 7,76 
 0,69 	 7,76 
 0,69 	 7,76 
 0,69 	 7,76 
 0,69 	 7,75 
 0,69 	 7,75 
 0,69 	 7,75 
 0,69 	 7,74 
 0,69 	 7,74 
 0,69 	 7,74 
 0,69 	 7,74 
 0,69 	 7,73 
 0,69 	 7,73 
 0,69 	 7,73 
 0,69 	 7,72 
 0,69 	 7,72 
 0,69 	 7,72 
 0,69 	 7,72 
 0,69 	 7,71 
 0,69 	 7,71 
 0,69 	 7,71 
 0,69 	 7,70 
 0,69 	 7,70 
 0,69 	 7,70 
 0,69 	 7,70 
 0,69 	 7,69 
 0,69 	 7,69 
 0,69 	 7,69 
 0,69 	 7,68 
 0,69 	 7,68 
 0,69 	 7,68 
 0,69 	 7,67 
 0,69 	 7,67 
 0,69 	 7,67 
 0,69 	 7,67 
 0,69 	 7,66 
 0,69 	 7,66 
 0,69 	 7,66 
 0,69 	 7,65 
 0,69 	 7,65 
 0,69 	 7,65 
 0,69 	 7,65 
 0,69 	 7,64 
 0,69 	 7,64 
 0,69 	 7,64 
 0,69 	 7,63 
 0,69 	 7,63 
 0,69 	 7,63 
 0,69 	 7,63 
 0,69 	 7,62 
 0,69 	 7,62 
 0,69 	 7,62 
 0,69 	 7,61 
 0,69 	 7,61 
 0,69 	 7,61 
 0,69 	 7,61 
 0,69 	 7,60 
 0,69 	 7,60 
 0,69 	 7,60 
 0,69 	 7,59 
 0,69 	 7,59 
 0,69 	 7,59 
 0,69 	 7,59 
 0,69 	 7,58 
 0,69 	 7,58 
 0,69 	 7,58 
 0,69 	 7,57 
 0,69 	 7,57 
 0,69 	 7,57 
 0,69 	 7,56 
 0,69 	 7,56 
 0,69 	 7,56 
 0,69 	 7,56 
 0,69 	 7,55 
 0,69 	 7,55 
 0,69 	 7,55 
 0,69 	 7,54 
 0,69 	 7,54 
 0,69 	 7,54 
 0,69 	 7,54 
 0,69 	 7,53 
 0,69 	 7,53 
 0,69 	 7,53 
 0,69 	 7,52 
 0,69 	 7,52 
 0,69 	 7,52 
 0,70 	 7,52 
 0,70 	 7,51 
 0,70 	 7,51 
 0,70 	 7,51 
 0,70 	 7,50 
 0,70 	 7,50 
 0,70 	 7,50 
 0,70 	 7,49 
 0,70 	 7,49 
 0,70 	 7,49 
 0,70 	 7,49 
 0,70 	 7,48 
 0,70 	 7,48 
 0,70 	 7,48 
 0,70 	 7,47 
 0,70 	 7,47 
 0,70 	 7,47 
 0,70 	 7,47 
 0,70 	 7,46 
 0,70 	 7,46 
 0,70 	 7,46 
 0,70 	 7,45 
 0,70 	 7,45 
 0,70 	 7,45 
 0,70 	 7,44 
 0,70 	 7,44 
 0,70 	 7,44 
 0,70 	 7,44 
 0,70 	 7,43 
 0,70 	 7,43 
 0,70 	 7,43 
 0,70 	 7,42 
 0,70 	 7,42 
 0,70 	 7,42 
 0,70 	 7,42 
 0,70 	 7,41 
 0,70 	 7,41 
 0,70 	 7,41 
 0,70 	 7,40 
 0,70 	 7,40 
